ID,city,postcode,state
14564,ST LUCIA,4067,QLD
14565,ST LUCIA SOUTH,4067,QLD
14566,CHELMER,4068,QLD
14567,INDOOROOPILLY,4068,QLD
14568,INDOOROOPILLY CENTRE,4068,QLD
14569,TARINGA,4068,QLD
14570,BROOKFIELD,4069,QLD
14571,CHAPEL HILL,4069,QLD
14572,FIG TREE POCKET,4069,QLD
14573,KENMORE,4069,QLD
14574,KENMORE DC,4069,QLD
14575,KENMORE EAST,4069,QLD
14576,KENMORE HILLS,4069,QLD
14577,PINJARRA HILLS,4069,QLD
14578,PULLENVALE,4069,QLD
14579,UPPER BROOKFIELD,4069,QLD
14580,ANSTEAD,4070,QLD
14581,BELLBOWRIE,4070,QLD
14582,MOGGILL,4070,QLD
14583,UNIVERSITY OF QUEENSLAND,4072,QLD
14584,SEVENTEEN MILE ROCKS,4073,QLD
14585,SINNAMON PARK,4073,QLD
14586,JAMBOREE HEIGHTS,4074,QLD
14587,JINDALEE,4074,QLD
14588,MIDDLE PARK,4074,QLD
14589,MOUNT OMMANEY,4074,QLD
14590,RIVERHILLS,4074,QLD
14591,SUMNER,4074,QLD
14592,SUMNER PARK BC,4074,QLD
14593,WESTLAKE,4074,QLD
14594,CORINDA,4075,QLD
14595,GRACEVILLE,4075,QLD
14596,GRACEVILLE EAST,4075,QLD
14597,OXLEY,4075,QLD
14598,SHERWOOD,4075,QLD
14599,DARRA,4076,QLD
14600,WACOL,4076,QLD
14601,DOOLANDELLA,4077,QLD
14602,DURACK,4077,QLD
14603,INALA,4077,QLD
14604,INALA EAST,4077,QLD
14605,INALA HEIGHTS,4077,QLD
14606,RICHLANDS,4077,QLD
14607,RICHLANDS DC,4077,QLD
14608,ELLEN GROVE,4078,QLD
14609,FOREST LAKE,4078,QLD
14610,HIGHGATE HILL,4101,QLD
14611,SOUTH BRISBANE,4101,QLD
14612,SOUTH BRISBANE BC,4101,QLD
14613,WEST END,4101,QLD
14614,BURANDA,4102,QLD
14615,DUTTON PARK,4102,QLD
14616,WOOLLOONGABBA,4102,QLD
14617,ANNERLEY,4103,QLD
14618,ANNERLEY DC,4103,QLD
14619,FAIRFIELD,4103,QLD
14620,FAIRFIELD GARDENS,4103,QLD
14621,YERONGA,4104,QLD
14622,MOOROOKA,4105,QLD
14623,TENNYSON,4105,QLD
14624,YEERONGPILLY,4105,QLD
14625,BRISBANE MARKET,4106,QLD
14626,ROCKLEA,4106,QLD
14627,ROCKLEA DC,4106,QLD
14628,SALISBURY,4107,QLD
14629,SALISBURY EAST,4107,QLD
14630,ARCHERFIELD,4108,QLD
14631,ARCHERFIELD BC,4108,QLD
14632,COOPERS PLAINS,4108,QLD
14633,MACGREGOR,4109,QLD
14634,ROBERTSON,4109,QLD
14635,SUNNYBANK,4109,QLD
14636,SUNNYBANK HILLS,4109,QLD
14637,SUNNYBANK SOUTH,4109,QLD
14638,ACACIA RIDGE,4110,QLD
14639,ACACIA RIDGE BC,4110,QLD
14640,ACACIA RIDGE DC,4110,QLD
14641,HEATHWOOD,4110,QLD
14642,HEATHWOOD DF,4110,QLD
14643,LARAPINTA,4110,QLD
14644,PALLARA,4110,QLD
14645,WILLAWONG,4110,QLD
14646,NATHAN,4111,QLD
14647,KURABY,4112,QLD
14648,EIGHT MILE PLAINS,4113,QLD
14649,RUNCORN,4113,QLD
14650,KINGSTON,4114,QLD
14651,LOGAN CENTRAL,4114,QLD
14652,LOGAN CITY BC,4114,QLD
14653,LOGAN CITY DC,4114,QLD
14654,WOODRIDGE,4114,QLD
14655,ALGESTER,4115,QLD
14656,PARKINSON,4115,QLD
14657,CALAMVALE,4116,QLD
14658,DREWVALE,4116,QLD
14659,STRETTON,4116,QLD
14660,BERRINBA,4117,QLD
14661,KARAWATHA,4117,QLD
14662,BROWNS PLAINS,4118,QLD
14663,BROWNS PLAINS BC,4118,QLD
14664,FORESTDALE,4118,QLD
14665,HERITAGE PARK,4118,QLD
14666,HILLCREST,4118,QLD
14667,REGENTS PARK,4118,QLD
14668,UNDERWOOD,4119,QLD
14669,GREENSLOPES,4120,QLD
14670,STONES CORNER,4120,QLD
14671,HOLLAND PARK,4121,QLD
14672,HOLLAND PARK EAST,4121,QLD
14673,HOLLAND PARK WEST,4121,QLD
14674,TARRAGINDI,4121,QLD
14675,WELLERS HILL,4121,QLD
14676,MANSFIELD,4122,QLD
14677,MANSFIELD BC,4122,QLD
14678,MANSFIELD DC,4122,QLD
14679,MOUNT GRAVATT,4122,QLD
14680,MOUNT GRAVATT EAST,4122,QLD
14681,UPPER MOUNT GRAVATT,4122,QLD
14682,UPPER MOUNT GRAVATT BC,4122,QLD
14683,WISHART,4122,QLD
14684,ROCHEDALE,4123,QLD
14685,ROCHEDALE SOUTH,4123,QLD
14686,BORONIA HEIGHTS,4124,QLD
14687,GREENBANK,4124,QLD
14688,LYONS,4124,QLD
14689,NEW BEITH,4124,QLD
14690,SPRING MOUNTAIN,4124,QLD
14691,MUNRUBEN,4125,QLD
14692,PARK RIDGE,4125,QLD
14693,PARK RIDGE SOUTH,4125,QLD
14694,DAISY HILL,4127,QLD
14695,PRIESTDALE,4127,QLD
14696,SLACKS CREEK,4127,QLD
14697,SPRINGWOOD,4127,QLD
14698,SHAILER PARK,4128,QLD
14699,TANAH MERAH,4128,QLD
14700,LOGANHOLME,4129,QLD
14701,LOGANHOLME BC,4129,QLD
14702,LOGANHOLME DC,4129,QLD
14703,CARBROOK,4130,QLD
14704,CORNUBIA,4130,QLD
14705,LOGANLEA,4131,QLD
14706,MEADOWBROOK,4131,QLD
14707,CRESTMEAD,4132,QLD
14708,CRESTMEAD DC,4132,QLD
14709,MARSDEN,4132,QLD
14710,CHAMBERS FLAT,4133,QLD
14711,LOGAN RESERVE,4133,QLD
14712,WATERFORD,4133,QLD
14713,WATERFORD WEST,4133,QLD
14714,COORPAROO,4151,QLD
14715,COORPAROO BC,4151,QLD
14716,COORPAROO DC,4151,QLD
14717,CAMP HILL,4152,QLD
14718,CARINA,4152,QLD
14719,CARINA HEIGHTS,4152,QLD
14720,CARINDALE,4152,QLD
14721,BELMONT,4153,QLD
14722,GUMDALE,4154,QLD
14723,RANSOME,4154,QLD
14724,WAKERLEY,4154,QLD
14725,CHANDLER,4155,QLD
14726,BURBANK,4156,QLD
14727,MACKENZIE,4156,QLD
14728,CAPALABA,4157,QLD
14729,CAPALABA BC,4157,QLD
14730,CAPALABA DC,4157,QLD
14731,CAPALABA WEST,4157,QLD
14732,SHELDON,4157,QLD
14733,THORNESIDE,4158,QLD
14734,BIRKDALE,4159,QLD
14735,ORMISTON,4160,QLD
14736,WELLINGTON POINT,4160,QLD
14737,ALEXANDRA HILLS,4161,QLD
14738,CLEVELAND,4163,QLD
14739,CLEVELAND DC,4163,QLD
14740,THORNLANDS,4164,QLD
14741,MOUNT COTTON,4165,QLD
14742,REDLAND BAY,4165,QLD
14743,VICTORIA POINT,4165,QLD
14744,VICTORIA POINT WEST,4165,QLD
14745,EAST BRISBANE,4169,QLD
14746,KANGAROO POINT,4169,QLD
14747,CANNON HILL,4170,QLD
14748,MORNINGSIDE,4170,QLD
14749,NORMAN PARK,4170,QLD
14750,SEVEN HILLS,4170,QLD
14751,BALMORAL,4171,QLD
14752,BULIMBA,4171,QLD
14753,HAWTHORNE,4171,QLD
14754,MURARRIE,4172,QLD
14755,TINGALPA,4173,QLD
14756,TINGALPA BC,4173,QLD
14757,TINGALPA DC,4173,QLD
14758,HEMMANT,4174,QLD
14759,LYTTON,4178,QLD
14760,PORT OF BRISBANE,4178,QLD
14761,WYNNUM,4178,QLD
14762,WYNNUM NORTH,4178,QLD
14763,WYNNUM PLAZA,4178,QLD
14764,WYNNUM WEST,4178,QLD
14765,LOTA,4179,QLD
14766,MANLY,4179,QLD
14767,MANLY WEST,4179,QLD
14768,AMITY,4183,QLD
14769,AMITY POINT,4183,QLD
14770,DUNWICH,4183,QLD
14771,NORTH STRADBROKE ISLAND,4183,QLD
14772,POINT LOOKOUT,4183,QLD
14773,COOCHIEMUDLO ISLAND,4184,QLD
14774,KARRAGARRA ISLAND,4184,QLD
14775,LAMB ISLAND,4184,QLD
14776,MACLEAY ISLAND,4184,QLD
14777,PEEL ISLAND,4184,QLD
14778,PERULPA ISLAND,4184,QLD
14779,RUSSELL ISLAND,4184,QLD
14780,BETHANIA,4205,QLD
14781,ALBERTON,4207,QLD
14782,BAHRS SCRUB,4207,QLD
14783,BANNOCKBURN,4207,QLD
14784,BEENLEIGH,4207,QLD
14785,BELIVAH,4207,QLD
14786,BUCCAN,4207,QLD
14787,CEDAR CREEK,4207,QLD
14788,EAGLEBY,4207,QLD
14789,EDENS LANDING,4207,QLD
14790,HOLMVIEW,4207,QLD
14791,LOGAN VILLAGE,4207,QLD
14792,LUSCOMBE,4207,QLD
14793,MOUNT WARREN PARK,4207,QLD
14794,STAPYLTON,4207,QLD
14795,STEIGLITZ,4207,QLD
14796,WINDAROO,4207,QLD
14797,WOLFFDENE,4207,QLD
14798,WOONGOOLBA,4207,QLD
14799,YARRABILBA,4207,QLD
14800,YATALA,4207,QLD
14801,YATALA DC,4207,QLD
14802,GILBERTON,4208,QLD
14803,JACOBS WELL,4208,QLD
14804,KINGSHOLME,4208,QLD
14805,NORWELL,4208,QLD
14806,ORMEAU,4208,QLD
14807,ORMEAU HILLS,4208,QLD
14808,COOMERA,4209,QLD
14809,PIMPAMA,4209,QLD
14810,UPPER COOMERA,4209,QLD
14811,WILLOW VALE,4209,QLD
14812,GUANABA,4210,QLD
14813,MAUDSLAND,4210,QLD
14814,OXENFORD,4210,QLD
14815,STUDIO VILLAGE,4210,QLD
14816,WONGAWALLAN,4210,QLD
14817,ADVANCETOWN,4211,QLD
14818,BEECHMONT,4211,QLD
14819,BINNA BURRA,4211,QLD
14820,CARRARA,4211,QLD
14821,CLAGIRABA,4211,QLD
14822,GAVEN,4211,QLD
14823,GILSTON,4211,QLD
14824,HIGHLAND PARK,4211,QLD
14825,LOWER BEECHMONT,4211,QLD
14826,MOUNT NATHAN,4211,QLD
14827,NATURAL BRIDGE,4211,QLD
14828,NERANG,4211,QLD
14829,NERANG BC,4211,QLD
14830,NERANG DC,4211,QLD
14831,NUMINBAH VALLEY,4211,QLD
14832,PACIFIC PINES,4211,QLD
14833,SOUTHERN LAMINGTON,4211,QLD
14834,HELENSVALE,4212,QLD
14835,HELENSVALE TOWN CENTRE,4212,QLD
14836,HOPE ISLAND,4212,QLD
14837,SANCTUARY COVE,4212,QLD
14838,AUSTINVILLE,4213,QLD
14839,BONOGIN,4213,QLD
14840,MUDGEERABA,4213,QLD
14841,NERANWOOD,4213,QLD
14842,SPRINGBROOK,4213,QLD
14843,TALLAI,4213,QLD
14844,WORONGARY,4213,QLD
14845,ARUNDEL,4214,QLD
14846,ARUNDEL BC,4214,QLD
14847,ARUNDEL DC,4214,QLD
14848,ASHMORE,4214,QLD
14849,ASHMORE CITY,4214,QLD
14850,MOLENDINAR,4214,QLD
14851,PARKWOOD,4214,QLD
14852,AUSTRALIA FAIR,4215,QLD
14853,CHIRN PARK,4215,QLD
14854,LABRADOR,4215,QLD
14855,SOUTHPORT,4215,QLD
14856,SOUTHPORT BC,4215,QLD
14857,SOUTHPORT PARK,4215,QLD
14858,BIGGERA WATERS,4216,QLD
14859,COOMBABAH,4216,QLD
14860,HOLLYWELL,4216,QLD
14861,PARADISE POINT,4216,QLD
14862,RUNAWAY BAY,4216,QLD
14863,SOUTH STRADBROKE,4216,QLD
14864,BENOWA,4217,QLD
14865,BUNDALL,4217,QLD
14866,BUNDALL BC,4217,QLD
14867,BUNDALL DC,4217,QLD
14868,CHEVRON ISLAND,4217,QLD
14869,GOLD COAST MC,4217,QLD
14870,ISLE OF CAPRI,4217,QLD
14871,MAIN BEACH,4217,QLD
14872,SURFERS PARADISE,4217,QLD
14873,BROADBEACH,4218,QLD
14874,BROADBEACH WATERS,4218,QLD
14875,MERMAID BEACH,4218,QLD
14876,MERMAID WATERS,4218,QLD
14877,NOBBY BEACH,4218,QLD
14878,PACIFIC FAIR,4218,QLD
14879,Q SUPERCENTRE,4218,QLD
14880,WEST BURLEIGH,4219,QLD
14881,BURLEIGH BC,4220,QLD
14882,BURLEIGH DC,4220,QLD
14883,BURLEIGH HEADS,4220,QLD
14884,BURLEIGH TOWN,4220,QLD
14885,BURLEIGH WATERS,4220,QLD
14886,MIAMI,4220,QLD
14887,ELANORA,4221,QLD
14888,PALM BEACH,4221,QLD
14889,GRIFFITH UNIVERSITY,4222,QLD
14890,CURRUMBIN,4223,QLD
14891,CURRUMBIN DC,4223,QLD
14892,CURRUMBIN VALLEY,4223,QLD
14893,CURRUMBIN WATERS,4223,QLD
14894,TUGUN,4224,QLD
14895,TUGUN HEIGHTS,4224,QLD
14896,BILINGA,4225,QLD
14897,COOLANGATTA,4225,QLD
14898,CLEAR ISLAND WATERS,4226,QLD
14899,MERRIMAC,4226,QLD
14900,ROBINA,4226,QLD
14901,ROBINA DC,4226,QLD
14902,REEDY CREEK,4227,QLD
14903,VARSITY LAKES,4227,QLD
14904,TALLEBUDGERA,4228,QLD
14905,TALLEBUDGERA VALLEY,4228,QLD
14906,BOND UNIVERSITY,4229,QLD
14907,ROBINA TOWN CENTRE,4230,QLD
14908,TAMBORINE,4270,QLD
14909,EAGLE HEIGHTS,4271,QLD
14910,MOUNT TAMBORINE,4272,QLD
14911,NORTH TAMBORINE,4272,QLD
14912,TAMBORINE MOUNTAIN,4272,QLD
14913,BENOBBLE,4275,QLD
14914,BIDDADDABA,4275,QLD
14915,BOYLAND,4275,QLD
14916,CANUNGRA,4275,QLD
14917,FERNY GLEN,4275,QLD
14918,FLYING FOX,4275,QLD
14919,ILLINBAH,4275,QLD
14920,LAMINGTON NATIONAL PARK,4275,QLD
14921,SARABAH,4275,QLD
14922,WITHEREN,4275,QLD
14923,WONGLEPONG,4275,QLD
14924,JIMBOOMBA,4280,QLD
14925,NORTH MACLEAN,4280,QLD
14926,SOUTH MACLEAN,4280,QLD
14927,STOCKLEIGH,4280,QLD
14928,ALLENVIEW,4285,QLD
14929,BEAUDESERT,4285,QLD
14930,BIRNAM,4285,QLD
14931,BROMELTON,4285,QLD
14932,CAINBABLE,4285,QLD
14933,CEDAR GROVE,4285,QLD
14934,CEDAR VALE,4285,QLD
14935,CHINGHEE CREEK,4285,QLD
14936,CHRISTMAS CREEK,4285,QLD
14937,CRYNA,4285,QLD
14938,DARLINGTON,4285,QLD
14939,GLENEAGLE,4285,QLD
14940,HILLVIEW,4285,QLD
14941,INNISPLAIN,4285,QLD
14942,JOSEPHVILLE,4285,QLD
14943,KAGARU,4285,QLD
14944,KERRY,4285,QLD
14945,KNAPP CREEK,4285,QLD
14946,KOORALBYN,4285,QLD
14947,LAMINGTON,4285,QLD
14948,LARAVALE,4285,QLD
14949,MOUNT GIPPS,4285,QLD
14950,MUNDOOLUN,4285,QLD
14951,NINDOOINBAH,4285,QLD
14952,OAKY CREEK,4285,QLD
14953,TABOOBA,4285,QLD
14954,TABRAGALBA,4285,QLD
14955,TAMROOKUM,4285,QLD
14956,TAMROOKUM CREEK,4285,QLD
14957,UNDULLAH,4285,QLD
14958,VERESDALE,4285,QLD
14959,VERESDALE SCRUB,4285,QLD
14960,WOODHILL,4285,QLD
14961,BARNEY VIEW,4287,QLD
14962,MOUNT BARNEY,4287,QLD
14963,MOUNT LINDESAY,4287,QLD
14964,PALEN CREEK,4287,QLD
14965,RATHDOWNEY,4287,QLD
14966,RUNNING CREEK,4287,QLD
14967,AUGUSTINE HEIGHTS,4300,QLD
14968,BELLBIRD PARK,4300,QLD
14969,BROOKWATER,4300,QLD
14970,CAMIRA,4300,QLD
14971,CAROLE PARK,4300,QLD
14972,GAILES,4300,QLD
14973,GOODNA,4300,QLD
14974,GOODNA DC,4300,QLD
14975,SPRINGFIELD,4300,QLD
14976,SPRINGFIELD CENTRAL,4300,QLD
14977,SPRINGFIELD LAKES,4300,QLD
14978,COLLINGWOOD PARK,4301,QLD
14979,REDBANK,4301,QLD
14980,REDBANK PLAINS,4301,QLD
14981,DINMORE,4303,QLD
14982,NEW CHUM,4303,QLD
14983,RIVERVIEW,4303,QLD
14984,BLACKSTONE,4304,QLD
14985,BOOVAL,4304,QLD
14986,BOOVAL BC,4304,QLD
14987,BOOVAL DC,4304,QLD
14988,BOOVAL FAIR,4304,QLD
14989,BUNDAMBA,4304,QLD
14990,EBBW VALE,4304,QLD
14991,NORTH BOOVAL,4304,QLD
14992,SILKSTONE,4304,QLD
14993,BASIN POCKET,4305,QLD
14994,BRASSALL,4305,QLD
14995,BREMER,4305,QLD
14996,CHURCHILL,4305,QLD
14997,COALFALLS,4305,QLD
14998,EAST IPSWICH,4305,QLD
14999,EASTERN HEIGHTS,4305,QLD
15000,FLINDERS VIEW,4305,QLD
15001,IPSWICH,4305,QLD
15002,LEICHHARDT,4305,QLD
15003,LIMESTONE RIDGES,4305,QLD
15004,MOORES POCKET,4305,QLD
15005,NEWTOWN,4305,QLD
15006,NORTH IPSWICH,4305,QLD
15007,NORTH TIVOLI,4305,QLD
15008,ONE MILE,4305,QLD
15009,RACEVIEW,4305,QLD
15010,SADLIERS CROSSING,4305,QLD
15011,TIVOLI,4305,QLD
15012,WEST IPSWICH,4305,QLD
15013,WOODEND,4305,QLD
15014,WULKURAKA,4305,QLD
15015,YAMANTO,4305,QLD
15016,AMBERLEY,4306,QLD
15017,AVOCA VALE,4306,QLD
15018,BANKS CREEK,4306,QLD
15019,BARELLAN POINT,4306,QLD
15020,BENARKIN,4306,QLD
15021,BENARKIN NORTH,4306,QLD
15022,BLACKBUTT,4306,QLD
15023,BLACKBUTT NORTH,4306,QLD
15024,BLACKBUTT SOUTH,4306,QLD
15025,BLACKSOIL,4306,QLD
15026,BORALLON,4306,QLD
15027,CHERRY CREEK,4306,QLD
15028,CHUWAR,4306,QLD
15029,COLINTON,4306,QLD
15030,DEEBING HEIGHTS,4306,QLD
15031,DUNDAS,4306,QLD
15032,ENGLAND CREEK,4306,QLD
15033,FAIRNEY VIEW,4306,QLD
15034,FERNVALE,4306,QLD
15035,GLAMORGAN VALE,4306,QLD
15036,GOOGA CREEK,4306,QLD
15037,GOOLMAN,4306,QLD
15038,HAIGSLEA,4306,QLD
15039,HARLIN,4306,QLD
15040,IRONBARK,4306,QLD
15041,KARALEE,4306,QLD
15042,KARANA DOWNS,4306,QLD
15043,KARRABIN,4306,QLD
15044,KHOLO,4306,QLD
15045,LAKE MANCHESTER,4306,QLD
15046,LARK HILL,4306,QLD
15047,LINVILLE,4306,QLD
15048,MOORE,4306,QLD
15049,MOUNT BINGA,4306,QLD
15050,MOUNT CROSBY,4306,QLD
15051,MOUNT MARROW,4306,QLD
15052,MOUNT STANLEY,4306,QLD
15053,MUIRLEA,4306,QLD
15054,NUKKU,4306,QLD
15055,PEAK CROSSING,4306,QLD
15056,PINE MOUNTAIN,4306,QLD
15057,PURGA,4306,QLD
15058,RIPLEY,4306,QLD
15059,SOUTH RIPLEY,4306,QLD
15060,SPLIT YARD CREEK,4306,QLD
15061,SWANBANK,4306,QLD
15062,TAROMEO,4306,QLD
15063,TEELAH,4306,QLD
15064,THAGOONA,4306,QLD
15065,VERNOR,4306,QLD
15066,WALLOON,4306,QLD
15067,WANORA,4306,QLD
15068,WASHPOOL,4306,QLD
15069,WEST AMBERLEY,4306,QLD
15070,WHITE ROCK,4306,QLD
15071,WILLOWBANK,4306,QLD
15072,WIVENHOE POCKET,4306,QLD
15073,COLEYVILLE,4307,QLD
15074,HARRISVILLE,4307,QLD
15075,MUTDAPILLY,4307,QLD
15076,RADFORD,4307,QLD
15077,SILVERDALE,4307,QLD
15078,WARRILL VIEW,4307,QLD
15079,WILSONS PLAINS,4307,QLD
15080,ARATULA,4309,QLD
15081,CHARLWOOD,4309,QLD
15082,CLUMBER,4309,QLD
15083,FASSIFERN,4309,QLD
15084,FASSIFERN VALLEY,4309,QLD
15085,FRAZERVIEW,4309,QLD
15086,KALBAR,4309,QLD
15087,KENTS LAGOON,4309,QLD
15088,KULGUN,4309,QLD
15089,MILORA,4309,QLD
15090,MOOGERAH,4309,QLD
15091,MORWINCHA,4309,QLD
15092,MOUNT EDWARDS,4309,QLD
15093,MUNBILLA,4309,QLD
15094,OBUM OBUM,4309,QLD
15095,TAROME,4309,QLD
15096,TEVIOTVILLE,4309,QLD
15097,ALLANDALE,4310,QLD
15098,ANTHONY,4310,QLD
15099,BLANTYRE,4310,QLD
15100,BOONAH,4310,QLD
15101,BUNBURRA,4310,QLD
15102,BUNJURGEN,4310,QLD
15103,BURNETT CREEK,4310,QLD
15104,CANNON CREEK,4310,QLD
15105,CARNEYS CREEK,4310,QLD
15106,COOCHIN,4310,QLD
15107,COULSON,4310,QLD
15108,CROFTBY,4310,QLD
15109,DUGANDAN,4310,QLD
15110,FRENCHES CREEK,4310,QLD
15111,HOYA,4310,QLD
15112,KENTS POCKET,4310,QLD
15113,MAROON,4310,QLD
15114,MILBONG,4310,QLD
15115,MILFORD,4310,QLD
15116,MOUNT ALFORD,4310,QLD
15117,MOUNT FRENCH,4310,QLD
15118,ROADVALE,4310,QLD
15119,TEMPLIN,4310,QLD
15120,WALLACES CREEK,4310,QLD
15121,WOOLOOMAN,4310,QLD
15122,WYARALONG,4310,QLD
15123,ATKINSONS DAM,4311,QLD
15124,BRIGHTVIEW,4311,QLD
15125,BUARABA,4311,QLD
15126,BUARABA SOUTH,4311,QLD
15127,CHURCHABLE,4311,QLD
15128,CLARENDON,4311,QLD
15129,COOLANA,4311,QLD
15130,COOMINYA,4311,QLD
15131,LOCKYER WATERS,4311,QLD
15132,LOWOOD,4311,QLD
15133,MINDEN,4311,QLD
15134,MOUNT TARAMPA,4311,QLD
15135,PATRICK ESTATE,4311,QLD
15136,PRENZLAU,4311,QLD
15137,RIFLE RANGE,4311,QLD
15138,TARAMPA,4311,QLD
15139,WIVENHOE HILL,4311,QLD
15140,BRYDEN,4312,QLD
15141,CABOONBAH,4312,QLD
15142,COAL CREEK,4312,QLD
15143,CROSSDALE,4312,QLD
15144,ESK,4312,QLD
15145,ESKDALE,4312,QLD
15146,GLEN ESK,4312,QLD
15147,MOOMBRA,4312,QLD
15148,MOUNT BYRON,4312,QLD
15149,MOUNT HALLEN,4312,QLD
15150,MURRUMBA,4312,QLD
15151,REDBANK CREEK,4312,QLD
15152,SOMERSET DAM,4312,QLD
15153,BIARRA,4313,QLD
15154,BRAEMORE,4313,QLD
15155,COOEEIMBARDI,4313,QLD
15156,CRESSBROOK,4313,QLD
15157,FULHAM,4313,QLD
15158,GREGORS CREEK,4313,QLD
15159,IVORY CREEK,4313,QLD
15160,LOWER CRESSBROOK,4313,QLD
15161,MOUNT BEPPO,4313,QLD
15162,OTTABA,4313,QLD
15163,SCRUB CREEK,4313,QLD
15164,TOOGOOLAWAH,4313,QLD
15165,YIMBUN,4313,QLD
15166,ASHWELL,4340,QLD
15167,CALVERT,4340,QLD
15168,EBENEZER,4340,QLD
15169,GRANDCHESTER,4340,QLD
15170,JEEBROPILLY,4340,QLD
15171,LANEFIELD,4340,QLD
15172,LOWER MOUNT WALKER,4340,QLD
15173,MERRYVALE,4340,QLD
15174,MOORANG,4340,QLD
15175,MOUNT FORBES,4340,QLD
15176,MOUNT MORT,4340,QLD
15177,MOUNT WALKER,4340,QLD
15178,MOUNT WALKER WEST,4340,QLD
15179,ROSEVALE,4340,QLD
15180,ROSEWOOD,4340,QLD
15181,TALLEGALLA,4340,QLD
15182,THE BLUFF,4340,QLD
15183,WOOLSHED,4340,QLD
15184,BLENHEIM,4341,QLD
15185,HATTON VALE,4341,QLD
15186,KENSINGTON GROVE,4341,QLD
15187,KENTVILLE,4341,QLD
15188,LAIDLEY,4341,QLD
15189,LAIDLEY CREEK WEST,4341,QLD
15190,LAIDLEY HEIGHTS,4341,QLD
15191,LAIDLEY NORTH,4341,QLD
15192,LAIDLEY SOUTH,4341,QLD
15193,MOUNT BERRYMAN,4341,QLD
15194,MULGOWIE,4341,QLD
15195,PLAINLAND,4341,QLD
15196,REGENCY DOWNS,4341,QLD
15197,SUMMERHOLM,4341,QLD
15198,THORNTON,4341,QLD
15199,TOWNSON,4341,QLD
15200,CROWLEY VALE,4342,QLD
15201,FOREST HILL,4342,QLD
15202,GLEN CAIRN,4342,QLD
15203,GLENORE GROVE,4342,QLD
15204,LOCKROSE,4342,QLD
15205,LYNFORD,4342,QLD
15206,ADARE,4343,QLD
15207,BLACK DUCK CREEK,4343,QLD
15208,CAFFEY,4343,QLD
15209,COLLEGE VIEW,4343,QLD
15210,EAST HALDON,4343,QLD
15211,FORDSDALE,4343,QLD
15212,GATTON,4343,QLD
15213,INGOLDSBY,4343,QLD
15214,JUNCTION VIEW,4343,QLD
15215,LAKE CLARENDON,4343,QLD
15216,LAWES,4343,QLD
15217,LEFTHAND BRANCH,4343,QLD
15218,LOWER TENTHILL,4343,QLD
15219,MORTON VALE,4343,QLD
15220,MOUNT SYLVIA,4343,QLD
15221,PLACID HILLS,4343,QLD
15222,RINGWOOD,4343,QLD
15223,ROCKSIDE,4343,QLD
15224,ROPELEY,4343,QLD
15225,SPRING CREEK,4343,QLD
15226,UPPER TENTHILL,4343,QLD
15227,VINEGAR HILL,4343,QLD
15228,WOODBINE,4343,QLD
15229,WOODLANDS,4343,QLD
15230,CARPENDALE,4344,QLD
15231,EGYPT,4344,QLD
15232,FLAGSTONE CREEK,4344,QLD
15233,HELIDON,4344,QLD
15234,HELIDON SPA,4344,QLD
15235,IREDALE,4344,QLD
15236,LILYDALE,4344,QLD
15237,LOCKYER,4344,QLD
15238,ROCKMOUNT,4344,QLD
15239,SEVENTEEN MILE,4344,QLD
15240,STOCKYARD,4344,QLD
15241,UPPER FLAGSTONE,4344,QLD
15242,GATTON COLLEGE,4345,QLD
15243,MARBURG,4346,QLD
15244,GRANTHAM,4347,QLD
15245,MA MA CREEK,4347,QLD
15246,MOUNT WHITESTONE,4347,QLD
15247,VERADILLA,4347,QLD
15248,WINWILL,4347,QLD
15249,MARYLAND,4377,NSW
15250,MINGOOLA,4380,NSW
15251,JENNINGS,4383,NSW
15252,CAMP CREEK,4385,NSW
15253,TEXAS,4385,NSW
15254,BRAY PARK,4500,QLD
15255,BRENDALE,4500,QLD
15256,BRENDALE BC,4500,QLD
15257,BRENDALE DC,4500,QLD
15258,CASHMERE,4500,QLD
15259,CLEAR MOUNTAIN,4500,QLD
15260,JOYNER,4500,QLD
15261,STRATHPINE,4500,QLD
15262,STRATHPINE CENTRE,4500,QLD
15263,WARNER,4500,QLD
15264,LAWNTON,4501,QLD
15265,PETRIE,4502,QLD
15266,DAKABIN,4503,QLD
15267,GRIFFIN,4503,QLD
15268,KALLANGUR,4503,QLD
15269,KURWONGBAH,4503,QLD
15270,MURRUMBA DOWNS,4503,QLD
15271,WHITESIDE,4503,QLD
15272,NARANGBA,4504,QLD
15273,BURPENGARY,4505,QLD
15274,BURPENGARY DC,4505,QLD
15275,MOORINA,4506,QLD
15276,MORAYFIELD,4506,QLD
15277,BANKSIA BEACH,4507,QLD
15278,BELLARA,4507,QLD
15279,BONGAREE,4507,QLD
15280,BRIBIE ISLAND,4507,QLD
15281,BRIBIE ISLAND NORTH,4507,QLD
15282,WELSBY,4507,QLD
15283,WHITE PATCH,4507,QLD
15284,WOORIM,4507,QLD
15285,DECEPTION BAY,4508,QLD
15286,MANGO HILL,4509,QLD
15287,NORTH LAKES,4509,QLD
15288,BEACHMERE,4510,QLD
15289,BELLMERE,4510,QLD
15290,CABOOLTURE,4510,QLD
15291,CABOOLTURE BC,4510,QLD
15292,CABOOLTURE SOUTH,4510,QLD
15293,DONNYBROOK,4510,QLD
15294,MELDALE,4510,QLD
